source,source_name,target,target_name,cluster,coef_mean,coef_abs,p,-logp,network,TF_target,cell_wall_related_gene
AT1G33240,AT-GTL1,AT1G76090,SMT3,Elongation_Cortex_BRZ,0.010657839,0.010657839,3.773387946093851e-15,14.423268542218409,Cortex,AT1G33240_AT1G76090,FALSE
AT1G33240,AT-GTL1,AT3G23810,SAHH2,Elongation_Cortex_BRZ_8_BL,0.010656132,0.010656132,2.1824380003549095e-13,12.661058085073115,Cortex,AT1G33240_AT3G23810,FALSE
AT5G15150,HAT7,AT2G32580,AT2G32580,Elongation_Cortex_BRZ_4_BL,0.01065367,0.01065367,3.090632888537019e-16,15.509952578227285,Cortex,AT5G15150_AT2G32580,FALSE
AT1G33240,AT-GTL1,AT3G17100,BHLH147,Elongation_Cortex_BRZ,0.010653522,0.010653522,2.086373208784132e-13,12.680608002708105,Cortex,AT1G33240_AT3G17100,FALSE
AT1G69780,ATHB-13,AT1G64640,ENODL8,Elongation_Cortex_BRZ_4_BL,0.010653243,0.010653243,5.437207096158495e-19,18.264624124970336,Cortex,AT1G69780_AT1G64640,FALSE
AT1G26960,ATHB-23,AT1G64640,ENODL8,Elongation_Cortex_BRZ_8_BL,0.0106521975,0.0106521975,4.897167161656204e-19,18.31005507136552,Cortex,AT1G26960_AT1G64640,FALSE
AT1G33240,AT-GTL1,AT1G34370,STOP1,Elongation_Cortex_BRZ_2_BL,0.010648222,0.010648222,3.7383153969083166e-8,7.427324060539177,Cortex,AT1G33240_AT1G34370,FALSE
AT5G15150,HAT7,AT5G20250,DIN10,Elongation_Cortex_BRZ_2_BL,0.010647742,0.010647742,9.594775696378768e-14,13.017965173608408,Cortex,AT5G15150_AT5G20250,FALSE
AT1G33240,AT-GTL1,AT4G16695,AT4G16695,Elongation_Cortex_BRZ_2_BL,0.010646596,0.010646596,7.643255764199343e-12,11.116721607493142,Cortex,AT1G33240_AT4G16695,FALSE
AT5G15150,HAT7,AT5G60980,AT5G60980,Elongation_Cortex_BRZ_0_5_BL,0.010642968,0.010642968,4.045313082650836e-11,10.393047860997104,Cortex,AT5G15150_AT5G60980,FALSE
AT5G15150,HAT7,AT1G51760,ILL4,Elongation_Cortex_BRZ_2_BL,-0.010642535,0.010642535,2.4893057804341348e-9,8.603921752407661,Cortex,AT5G15150_AT1G51760,FALSE
AT3G01220,ATHB-20,AT2G02780,AT2G02780,Elongation_Cortex_BRZ_2_BL,0.010639145,0.010639145,2.0059777285233033e-6,5.69767389306691,Cortex,AT3G01220_AT2G02780,FALSE
AT1G69780,ATHB-13,AT1G16370,OCT6,Elongation_Cortex_BRZ_4_BL,-0.010638605,0.010638605,4.574787576602191e-9,8.33962906694208,Cortex,AT1G69780_AT1G16370,FALSE
AT1G69780,ATHB-13,AT3G58620,TTL4,Elongation_Cortex_BRZ_2_BL,0.01063616,0.01063616,6.863463101486542e-14,13.163456696776704,Cortex,AT1G69780_AT3G58620,FALSE
AT5G15150,HAT7,AT1G47480,CXE2,Elongation_Cortex_BRZ_2_BL,-0.0106334025,0.0106334025,3.782930514304603e-12,11.422171635850061,Cortex,AT5G15150_AT1G47480,FALSE
AT1G26960,ATHB-23,AT1G13280,AOC4,Elongation_Cortex_BRZ,0.010631108,0.010631108,1.1953985972705514e-14,13.922487258120888,Cortex,AT1G26960_AT1G13280,FALSE
AT1G69780,ATHB-13,AT2G45010,AT2G45010,Elongation_Cortex_BRZ_0_5_BL,0.010630882,0.010630882,2.363579626591108e-15,14.626429762175698,Cortex,AT1G69780_AT2G45010,FALSE
AT1G26960,ATHB-23,AT5G12940,AT5G12940,Elongation_Cortex_BRZ_1_BL,0.010630438,0.010630438,3.2808265348740607e-16,15.484016731192291,Cortex,AT1G26960_AT5G12940,FALSE
AT3G01220,ATHB-20,AT5G44110,ABCI21,Elongation_Cortex_BRZ_4_BL,0.010630185,0.010630185,2.7580080035882637e-14,13.559404477859525,Cortex,AT3G01220_AT5G44110,FALSE
AT1G33240,AT-GTL1,AT1G12240,BFRUCT4,Elongation_Cortex_BRZ_0_5_BL,0.010629608,0.010629608,1.7307256211625378e-16,15.761771777104451,Cortex,AT1G33240_AT1G12240,FALSE
AT5G15150,HAT7,AT1G62480,AT1G62480,Elongation_Cortex_BRZ_8_BL,0.010626174,0.010626174,7.8119013402757585e-16,15.107243250233696,Cortex,AT5G15150_AT1G62480,FALSE
AT1G26960,ATHB-23,AT1G20840,MSSP1,Elongation_Cortex_BRZ,0.010623065,0.010623065,2.75389131603158e-13,12.560053203432453,Cortex,AT1G26960_AT1G20840,FALSE
AT5G15150,HAT7,AT5G53250,AGP22,Elongation_Cortex_BRZ_8_BL,0.010618261,0.010618261,2.215635224327468e-15,14.654501739025694,Cortex,AT5G15150_AT5G53250,FALSE
AT1G33240,AT-GTL1,AT5G40890,CLC-A,Elongation_Cortex_BRZ_0_5_BL,0.010616453,0.010616453,6.328685114583785e-13,12.198686512225711,Cortex,AT1G33240_AT5G40890,FALSE
AT1G69780,ATHB-13,AT5G62700,TUBB3,Elongation_Cortex_BRZ_8_BL,0.010616126,0.010616126,3.452126322902606e-9,8.461913320623177,Cortex,AT1G69780_AT5G62700,FALSE
AT1G26960,ATHB-23,AT5G54750,AT5G54750,Elongation_Cortex_BRZ,0.010614868,0.010614868,4.53929523826037e-9,8.343011569586414,Cortex,AT1G26960_AT5G54750,FALSE
AT5G15150,HAT7,AT4G21850,MSRB9,Elongation_Cortex_BRZ_8_BL,0.010610065,0.010610065,2.598271212417885e-18,17.585315518425066,Cortex,AT5G15150_AT4G21850,FALSE
AT1G26960,ATHB-23,AT4G31470,AT4G31470,Elongation_Cortex_BRZ_1_BL,0.010606662,0.010606662,1.8175391838375812e-17,16.74051621753027,Cortex,AT1G26960_AT4G31470,FALSE
AT1G69780,ATHB-13,AT1G66725,MIR163,Elongation_Cortex_BRZ_8_BL,-0.010605263,0.010605263,1.9019153601311835e-12,11.720808814131459,Cortex,AT1G69780_AT1G66725,FALSE
AT1G33240,AT-GTL1,AT1G54630,ACP3,Elongation_Cortex_BRZ_2_BL,0.010605228,0.010605228,1.0695186156479187e-5,4.970811651856541,Cortex,AT1G33240_AT1G54630,FALSE
AT5G15150,HAT7,AT2G43820,UGT74F2,Elongation_Cortex_BRZ_8_BL,-0.010604259,0.010604259,1.4608010838315162e-14,13.835408917587793,Cortex,AT5G15150_AT2G43820,FALSE
AT5G15150,HAT7,AT5G14030,AT5G14030,Elongation_Cortex_BRZ_0_5_BL,0.010603837,0.010603837,1.4906882220805456e-15,14.826613179879566,Cortex,AT5G15150_AT5G14030,FALSE
AT1G69780,ATHB-13,AT1G10120,BHLH74,Elongation_Cortex_BRZ_0_5_BL,0.010603067,0.010603067,3.795175467268632e-11,10.420768140004373,Cortex,AT1G69780_AT1G10120,FALSE
AT3G01220,ATHB-20,AT2G41110,CAM2,Elongation_Cortex_BRZ,0.010597093,0.010597093,2.721959217832392e-15,14.56511838596701,Cortex,AT3G01220_AT2G41110,FALSE
AT5G15150,HAT7,AT5G47990,CYP705A5,Elongation_Cortex_BRZ_2_BL,-0.010595881,0.010595881,4.076499099964908e-13,12.389712649226205,Cortex,AT5G15150_AT5G47990,FALSE
AT5G15150,HAT7,AT1G52420,AT1G52420,Elongation_Cortex_BRZ_4_BL,0.010594536,0.010594536,1.7767659224998217e-10,9.750369783935161,Cortex,AT5G15150_AT1G52420,FALSE
AT1G26960,ATHB-23,AT3G05280,AT3G05280,Elongation_Cortex_BRZ_0_5_BL,0.010593438,0.010593438,1.6169623803050107e-12,11.791300084123284,Cortex,AT1G26960_AT3G05280,FALSE
AT1G33240,AT-GTL1,AT2G15570,ATHM3,Elongation_Cortex_BRZ_4_BL,0.0105894655,0.0105894655,1.1425729617406176e-12,11.9421160574554,Cortex,AT1G33240_AT2G15570,FALSE
AT5G15150,HAT7,AT5G45420,MAMYB,Elongation_Cortex_BRZ,0.010578283,0.010578283,4.2908182726398847e-10,9.367459878583382,Cortex,AT5G15150_AT5G45420,FALSE
AT5G15150,HAT7,AT5G40890,CLC-A,Elongation_Cortex_BRZ_1_BL,0.010578267,0.010578267,1.1992547195304075e-13,12.921088563742215,Cortex,AT5G15150_AT5G40890,FALSE
AT3G01220,ATHB-20,AT1G72630,EFL2,Elongation_Cortex_BRZ_8_BL,0.010577355,0.010577355,2.7967215250611075e-12,11.55335077501218,Cortex,AT3G01220_AT1G72630,FALSE
AT1G26960,ATHB-23,AT1G11680,CYP51G1,Elongation_Cortex_BRZ_0_5_BL,0.01057688,0.01057688,1.152765464126189e-17,16.93825904309283,Cortex,AT1G26960_AT1G11680,FALSE
AT1G33240,AT-GTL1,AT1G79940,ERDJ2A,Elongation_Cortex_BRZ_8_BL,0.01057469,0.01057469,1.0456464531412368e-15,14.980615131342992,Cortex,AT1G33240_AT1G79940,FALSE
AT1G33240,AT-GTL1,AT1G12240,BFRUCT4,Elongation_Cortex_BRZ_1_BL,0.0105707515,0.0105707515,3.485224101020534e-19,18.457769291394523,Cortex,AT1G33240_AT1G12240,FALSE
AT1G26960,ATHB-23,AT5G10860,CBSX3,Elongation_Cortex_BRZ_4_BL,-0.01056906,0.01056906,4.2502785693436274e-12,11.37158260473462,Cortex,AT1G26960_AT5G10860,FALSE
AT1G33240,AT-GTL1,AT3G59140,ABCC10,Elongation_Cortex_BRZ_4_BL,0.010568255,0.010568255,6.424450759489491e-11,10.192163995205847,Cortex,AT1G33240_AT3G59140,FALSE
AT3G01220,ATHB-20,AT4G30410,IBL1,Elongation_Cortex_BRZ_4_BL,0.0105671855,0.0105671855,1.7614315448814517e-19,18.75413423029025,Cortex,AT3G01220_AT4G30410,FALSE
AT1G69780,ATHB-13,AT1G79940,ERDJ2A,Elongation_Cortex_BRZ_8_BL,0.010562957,0.010562957,7.717656708966893e-13,12.112514543297294,Cortex,AT1G69780_AT1G79940,FALSE
AT1G33240,AT-GTL1,AT5G58710,CYP20-1,Elongation_Cortex_BRZ_2_BL,0.010560843,0.010560843,4.313814608326732e-8,7.365138523190538,Cortex,AT1G33240_AT5G58710,FALSE
AT5G15150,HAT7,AT5G28540,MED37A,Elongation_Cortex_BRZ_1_BL,0.010558558,0.010558558,2.582243467433044e-13,12.588002812581667,Cortex,AT5G15150_AT5G28540,FALSE
AT3G01220,ATHB-20,AT3G09300,ORP3B,Elongation_Cortex_BRZ_1_BL,0.010557699,0.010557699,2.0514820383746654e-17,16.68793228111916,Cortex,AT3G01220_AT3G09300,FALSE
AT1G33240,AT-GTL1,AT1G19870,IQD32,Elongation_Cortex_BRZ,0.010555729,0.010555729,3.52919212699163e-14,13.452324698279009,Cortex,AT1G33240_AT1G19870,FALSE
AT1G33240,AT-GTL1,AT1G19870,IQD32,Elongation_Cortex_BRZ_0_5_BL,0.010554332,0.010554332,2.305537172987169e-13,12.637227871105361,Cortex,AT1G33240_AT1G19870,FALSE
AT1G69780,ATHB-13,AT4G35410,AAP19-2,Elongation_Cortex_BRZ_1_BL,0.010553168,0.010553168,9.706807368182078e-13,12.012923588874452,Cortex,AT1G69780_AT4G35410,FALSE
AT5G15150,HAT7,AT5G10840,TMN8,Elongation_Cortex_BRZ_1_BL,0.01054977,0.01054977,1.20996514914624e-16,15.917227138569046,Cortex,AT5G15150_AT5G10840,FALSE
AT1G69780,ATHB-13,AT3G15480,AT3G15480,Elongation_Cortex_BRZ_2_BL,0.010549709000000001,0.010549709000000001,7.384372236367369e-9,8.131686419224058,Cortex,AT1G69780_AT3G15480,FALSE
AT1G69780,ATHB-13,AT1G13280,AOC4,Elongation_Cortex_BRZ_1_BL,0.010546066,0.010546066,1.692376693893448e-14,13.77150296406821,Cortex,AT1G69780_AT1G13280,FALSE
AT1G33240,AT-GTL1,AT1G21750,PDIL1-1,Elongation_Cortex_BRZ_4_BL,0.010543944,0.010543944,1.5972719450548231e-10,9.796621136346085,Cortex,AT1G33240_AT1G21750,FALSE
AT1G69780,ATHB-13,AT3G58120,BZIP61,Elongation_Cortex_BRZ_2_BL,0.010542887,0.010542887,8.299490228831053e-14,13.08094858203413,Cortex,AT1G69780_AT3G58120,FALSE
AT1G33240,AT-GTL1,AT1G79940,ERDJ2A,Elongation_Cortex_BRZ_4_BL,0.010538601,0.010538601,1.2881842219642816e-11,10.890022024506154,Cortex,AT1G33240_AT1G79940,FALSE
AT3G01220,ATHB-20,AT2G17300,AT2G17300,Elongation_Cortex_BRZ_1_BL,0.010537522,0.010537522,9.809587477187775e-16,15.00834925563208,Cortex,AT3G01220_AT2G17300,FALSE
AT5G15150,HAT7,AT1G51680,4CL1,Elongation_Cortex_BRZ_1_BL,-0.010533994,0.010533994,5.206649637559138e-16,15.283441645599545,Cortex,AT5G15150_AT1G51680,FALSE
AT1G33240,AT-GTL1,AT5G28540,MED37A,Elongation_Cortex_BRZ_2_BL,0.0105305845,0.0105305845,2.7374778718834306e-8,7.562649382711738,Cortex,AT1G33240_AT5G28540,FALSE
AT5G15150,HAT7,AT5G44380,AT5G44380,Elongation_Cortex_BRZ_8_BL,-0.010530129,0.010530129,9.541837015529915e-17,16.020368005913806,Cortex,AT5G15150_AT5G44380,FALSE
AT1G26960,ATHB-23,AT1G19870,IQD32,Elongation_Cortex_BRZ_0_5_BL,0.010528977,0.010528977,1.4437323068444453e-18,17.840513325075058,Cortex,AT1G26960_AT1G19870,FALSE
AT1G69780,ATHB-13,AT4G34800,AT4G34800,Elongation_Cortex_BRZ_4_BL,0.010528793,0.010528793,6.399907707117855e-10,9.193826288918995,Cortex,AT1G69780_AT4G34800,FALSE
AT5G15150,HAT7,AT3G01520,AT3G01520,Elongation_Cortex_BRZ,-0.010527814,0.010527814,2.5277262144231025e-14,13.597269967574952,Cortex,AT5G15150_AT3G01520,FALSE
AT5G15150,HAT7,AT1G64640,ENODL8,Elongation_Cortex_BRZ_4_BL,0.010527567,0.010527567,3.666600464229192e-19,18.435736410910394,Cortex,AT5G15150_AT1G64640,FALSE
AT1G69780,ATHB-13,AT5G08080,SYP132,Elongation_Cortex_BRZ_0_5_BL,0.010523791,0.010523791,3.692851645012772e-13,12.432638139152836,Cortex,AT1G69780_AT5G08080,FALSE
AT1G33240,AT-GTL1,AT5G03040,iqd2,Elongation_Cortex_BRZ_8_BL,0.010519048,0.010519048,3.214933896110249e-12,11.492827952397517,Cortex,AT1G33240_AT5G03040,FALSE
AT1G33240,AT-GTL1,AT2G17300,AT2G17300,Elongation_Cortex_BRZ_8_BL,0.010507957,0.010507957,2.6576525901843603e-9,8.575501790897764,Cortex,AT1G33240_AT2G17300,FALSE
AT3G01220,ATHB-20,AT2G26510,NAT3,Elongation_Cortex_BRZ_8_BL,-0.010504445,0.010504445,1.9280858500575686e-18,17.71487363258246,Cortex,AT3G01220_AT2G26510,FALSE
AT5G15150,HAT7,AT3G54690,SETH3,Elongation_Cortex_BRZ_2_BL,0.010504227,0.010504227,2.1056158691377206e-17,16.676620854959673,Cortex,AT5G15150_AT3G54690,FALSE
AT1G69780,ATHB-13,AT1G44608,AT1G44608,Elongation_Cortex_BRZ_4_BL,0.010502825,0.010502825,1.4461581334665502e-11,10.839784215522126,Cortex,AT1G69780_AT1G44608,FALSE
AT1G26960,ATHB-23,AT2G22930,UGT79B8,Elongation_Cortex_BRZ_2_BL,0.01050039,0.01050039,5.54690886896284e-12,11.255948969154819,Cortex,AT1G26960_AT2G22930,FALSE
AT1G69780,ATHB-13,AT3G57450,AT3G57450,Elongation_Cortex_BRZ_8_BL,-0.010496768,0.010496768,1.0055227518771021e-12,11.997608098212053,Cortex,AT1G69780_AT3G57450,FALSE
AT5G15150,HAT7,AT5G49540,AT5G49540,Elongation_Cortex_BRZ,0.010496037,0.010496037,3.0419056249549177e-13,12.516854264049327,Cortex,AT5G15150_AT5G49540,FALSE
AT1G33240,AT-GTL1,AT5G15230,GASA4,Elongation_Cortex_BRZ_0_5_BL,0.010488304,0.010488304,6.311685712071423e-18,17.199854634784597,Cortex,AT1G33240_AT5G15230,FALSE
AT1G26960,ATHB-23,AT1G76090,SMT3,Elongation_Cortex_BRZ_1_BL,0.01048746,0.01048746,8.970220596771901e-21,20.047196876601088,Cortex,AT1G26960_AT1G76090,FALSE
AT3G01220,ATHB-20,AT5G47990,CYP705A5,Elongation_Cortex_BRZ_8_BL,-0.010486257,0.010486257,3.148066783718865e-15,14.50195606300518,Cortex,AT3G01220_AT5G47990,FALSE
AT1G33240,AT-GTL1,AT1G41830,SKS6,Elongation_Cortex_BRZ,0.010482689,0.010482689,8.109444032896362e-15,14.091008919120759,Cortex,AT1G33240_AT1G41830,FALSE
AT1G69780,ATHB-13,AT5G58710,CYP20-1,Elongation_Cortex_BRZ_8_BL,0.010481329,0.010481329,1.875931136153472e-11,10.72678310824772,Cortex,AT1G69780_AT5G58710,FALSE
AT1G33240,AT-GTL1,AT1G44575,PSBS,Elongation_Cortex_BRZ_4_BL,0.010480613,0.010480613,2.8298932312958974e-13,12.54822994961131,Cortex,AT1G33240_AT1G44575,FALSE
AT1G26960,ATHB-23,AT2G19800,MIOX2,Elongation_Cortex_BRZ_2_BL,0.010479477,0.010479477,3.914275889799769e-12,11.407348567233202,Cortex,AT1G26960_AT2G19800,FALSE
AT5G15150,HAT7,AT5G54160,OMT1,Elongation_Cortex_BRZ_0_5_BL,-0.010477856,0.010477856,8.450199958369634e-15,14.073133014152193,Cortex,AT5G15150_AT5G54160,FALSE
AT1G26960,ATHB-23,AT3G47370,RPS20B,Elongation_Cortex_BRZ_8_BL,-0.010476446,0.010476446,1.0010329723108248e-7,6.999551617369022,Cortex,AT1G26960_AT3G47370,FALSE
AT1G33240,AT-GTL1,AT1G72790,AT1G72790,Elongation_Cortex_BRZ_4_BL,0.010475926,0.010475926,1.11163779330244e-16,15.954036696562092,Cortex,AT1G33240_AT1G72790,FALSE
AT1G26960,ATHB-23,AT1G72630,EFL2,Elongation_Cortex_BRZ_8_BL,0.0104742255,0.0104742255,9.074247884813913e-14,13.04218936111404,Cortex,AT1G26960_AT1G72630,FALSE
AT1G33240,AT-GTL1,AT1G51680,4CL1,Elongation_Cortex_BRZ_8_BL,-0.010470902,0.010470902,1.3971516908837171e-18,17.854756439313622,Cortex,AT1G33240_AT1G51680,FALSE
AT1G26960,ATHB-23,AT5G66420,AT5G66420,Elongation_Cortex_BRZ_4_BL,-0.010470365,0.010470365,1.7200120787068514e-7,6.76446850326843,Cortex,AT1G26960_AT5G66420,FALSE
AT1G26960,ATHB-23,AT2G19800,MIOX2,Elongation_Cortex_BRZ,0.0104690455,0.0104690455,2.5500396586623898e-14,13.593453065289847,Cortex,AT1G26960_AT2G19800,FALSE
AT5G15150,HAT7,AT4G33740,AT4G33740,Elongation_Cortex_BRZ_0_5_BL,-0.010468738,0.010468738,1.9820175521640263e-11,10.702892503849618,Cortex,AT5G15150_AT4G33740,FALSE
AT5G15150,HAT7,AT1G76090,SMT3,Elongation_Cortex_BRZ_4_BL,0.01046109,0.01046109,2.5038892162482066e-16,15.601384890252518,Cortex,AT5G15150_AT1G76090,FALSE
AT5G15150,HAT7,AT1G41830,SKS6,Elongation_Cortex_BRZ,0.010458944,0.010458944,3.0066477497153506e-16,15.521917449623425,Cortex,AT5G15150_AT1G41830,FALSE
AT1G69780,ATHB-13,AT2G37170,PIP2B,Elongation_Cortex_BRZ_8_BL,-0.010456807,0.010456807,1.0746160608364397e-18,17.968746672905127,Cortex,AT1G69780_AT2G37170,FALSE
AT1G33240,AT-GTL1,AT3G45070,AT3G45070,Elongation_Cortex_BRZ,-0.010450926,0.010450926,5.069737118791011e-14,13.295014559565754,Cortex,AT1G33240_AT3G45070,FALSE
AT1G26960,ATHB-23,AT1G55330,AGP21,Elongation_Cortex_BRZ,0.010449513,0.010449513,5.791306292660341e-9,8.23722346533868,Cortex,AT1G26960_AT1G55330,FALSE
AT1G69780,ATHB-13,AT4G35410,AAP19-2,Elongation_Cortex_BRZ_0_5_BL,0.010447248,0.010447248,4.542504738680661e-13,12.342704610969452,Cortex,AT1G69780_AT4G35410,FALSE
AT1G69780,ATHB-13,AT1G47480,CXE2,Elongation_Cortex_BRZ_2_BL,-0.010446519,0.010446519,7.579481977993027e-15,14.120360475342475,Cortex,AT1G69780_AT1G47480,FALSE
AT1G33240,AT-GTL1,AT3G12610,DRT100,Elongation_Cortex_BRZ_2_BL,0.010441899,0.010441899,2.4434448105498045e-15,14.611997465821142,Cortex,AT1G33240_AT3G12610,FALSE
AT1G26960,ATHB-23,AT1G10120,BHLH74,Elongation_Cortex_BRZ_4_BL,0.010437418,0.010437418,1.6831576160929216e-11,10.77387521343933,Cortex,AT1G26960_AT1G10120,FALSE
AT1G69780,ATHB-13,AT4G30060,AT4G30060,Elongation_Cortex_BRZ,0.010434665,0.010434665,1.1619451253345026e-16,15.934814381693673,Cortex,AT1G69780_AT4G30060,FALSE
AT3G01220,ATHB-20,AT5G56360,PSL4,Elongation_Cortex_BRZ,0.010431928,0.010431928,1.426637664772267e-15,14.845686314321485,Cortex,AT3G01220_AT5G56360,FALSE
AT1G26960,ATHB-23,AT5G18520,AT5G18520,Elongation_Cortex_BRZ_1_BL,0.010429231,0.010429231,7.290069928548129e-18,17.13726830577847,Cortex,AT1G26960_AT5G18520,FALSE
AT1G26960,ATHB-23,AT1G13420,SOT8,Elongation_Cortex_BRZ,-0.0104279155,0.0104279155,4.4432069954682506e-10,9.352303453831919,Cortex,AT1G26960_AT1G13420,FALSE
AT5G15150,HAT7,AT3G23810,SAHH2,Elongation_Cortex_BRZ_8_BL,0.010424881,0.010424881,2.1105265784465882e-17,16.675609174284265,Cortex,AT5G15150_AT3G23810,FALSE
AT3G01220,ATHB-20,AT4G32330,WDL5,Elongation_Cortex_BRZ_1_BL,0.0104242265,0.0104242265,3.515194409825628e-16,15.454050651076676,Cortex,AT3G01220_AT4G32330,FALSE
AT3G01220,ATHB-20,AT5G44110,ABCI21,Elongation_Cortex_BRZ_8_BL,0.010421973,0.010421973,1.2063047143027702e-17,16.918542974928254,Cortex,AT3G01220_AT5G44110,FALSE
AT5G15150,HAT7,AT5G38560,PERK8,Elongation_Cortex_BRZ_2_BL,0.010419049,0.010419049,7.696663884119235e-14,13.113697478811392,Cortex,AT5G15150_AT5G38560,FALSE
AT1G26960,ATHB-23,AT3G13610,F6'H1,Elongation_Cortex_BRZ,-0.010418776,0.010418776,3.019272107724171e-17,16.520097745023357,Cortex,AT1G26960_AT3G13610,FALSE
AT1G26960,ATHB-23,AT1G30360,ERD4,Elongation_Cortex_BRZ_4_BL,-0.010414673,0.010414673,4.9329016675905975e-17,16.30689754167316,Cortex,AT1G26960_AT1G30360,FALSE
AT5G15150,HAT7,AT3G58120,BZIP61,Elongation_Cortex_BRZ_0_5_BL,0.010414618,0.010414618,1.3174375509513632e-16,15.880269962012958,Cortex,AT5G15150_AT3G58120,FALSE
AT1G33240,AT-GTL1,AT2G03350,AT2G03350,Elongation_Cortex_BRZ_4_BL,0.010414328,0.010414328,8.441955329061521e-9,8.073556950261853,Cortex,AT1G33240_AT2G03350,FALSE
AT1G33240,AT-GTL1,AT1G20840,MSSP1,Elongation_Cortex_BRZ_1_BL,0.010409676,0.010409676,1.9056938813760554e-13,12.719946860416679,Cortex,AT1G33240_AT1G20840,FALSE
AT1G69780,ATHB-13,AT1G57620,CYB,Elongation_Cortex_BRZ,0.010406145,0.010406145,2.7590692867136165e-12,11.559237393228837,Cortex,AT1G69780_AT1G57620,FALSE
AT5G15150,HAT7,AT5G10840,TMN8,Elongation_Cortex_BRZ,0.010400499,0.010400499,6.5678922447495096e-18,17.182573981024817,Cortex,AT5G15150_AT5G10840,FALSE
AT5G15150,HAT7,AT4G16563,AT4G16563,Elongation_Cortex_BRZ_8_BL,-0.010399545,0.010399545,1.310540149632161e-16,15.882549669492963,Cortex,AT5G15150_AT4G16563,FALSE
AT5G15150,HAT7,AT4G30410,IBL1,Elongation_Cortex_BRZ_2_BL,0.010397922,0.010397922,1.8220284788022967e-13,12.739444839168712,Cortex,AT5G15150_AT4G30410,FALSE
AT1G26960,ATHB-23,AT1G72630,EFL2,Elongation_Cortex_BRZ_2_BL,0.010396426,0.010396426,2.8703696816733563e-9,8.542062165854334,Cortex,AT1G26960_AT1G72630,FALSE
AT5G15150,HAT7,AT1G69780,ATHB-13,Elongation_Cortex_BRZ_0_5_BL,0.010393883,0.010393883,2.0598689175904728e-14,13.686160415639803,Cortex,AT5G15150_AT1G69780,FALSE
AT5G15150,HAT7,AT4G30410,IBL1,Elongation_Cortex_BRZ_4_BL,0.010391921,0.010391921,5.217279445416513e-16,15.282555901182135,Cortex,AT5G15150_AT4G30410,FALSE
AT1G26960,ATHB-23,AT1G12240,BFRUCT4,Elongation_Cortex_BRZ_1_BL,0.010390024,0.010390024,1.5110365157425234e-16,15.820725040363913,Cortex,AT1G26960_AT1G12240,FALSE
AT1G26960,ATHB-23,AT5G55960,AT5G55960,Elongation_Cortex_BRZ_2_BL,0.010386566,0.010386566,1.2848010683823339e-11,10.891164110925638,Cortex,AT1G26960_AT5G55960,FALSE
AT1G33240,AT-GTL1,AT1G04820,TUBA4,Elongation_Cortex_BRZ_8_BL,0.010385228,0.010385228,5.960584465467129e-20,19.22471115340034,Cortex,AT1G33240_AT1G04820,FALSE
AT1G33240,AT-GTL1,AT5G13220,JAZ10,Elongation_Cortex_BRZ,-0.010384102,0.010384102,6.525917467820903e-11,10.18535842296258,Cortex,AT1G33240_AT5G13220,FALSE
AT3G01220,ATHB-20,AT1G08590,PXL1,Elongation_Cortex_BRZ,0.0103829615,0.0103829615,4.00716251477895e-18,17.39716304393104,Cortex,AT3G01220_AT1G08590,FALSE
AT1G26960,ATHB-23,AT3G01220,ATHB-20,Elongation_Cortex_BRZ_0_5_BL,0.010382631,0.010382631,1.5772243604647776e-20,19.80210652380416,Cortex,AT1G26960_AT3G01220,FALSE
AT1G33240,AT-GTL1,AT2G36830,TIP1-1,Elongation_Cortex_BRZ_2_BL,-0.010379362,0.010379362,6.438652978229895e-9,8.191204981291033,Cortex,AT1G33240_AT2G36830,FALSE
AT1G26960,ATHB-23,AT3G08030,AT3G08030,Elongation_Cortex_BRZ,0.010374838,0.010374838,2.6803665867079898e-12,11.571805804591813,Cortex,AT1G26960_AT3G08030,FALSE
AT1G33240,AT-GTL1,AT5G17380,HACL,Elongation_Cortex_BRZ_2_BL,0.010374106,0.010374106,1.0607528291521534e-12,11.974385801245504,Cortex,AT1G33240_AT5G17380,FALSE
AT1G26960,ATHB-23,AT3G09455,OST4C,Elongation_Cortex_BRZ_2_BL,0.01037172,0.01037172,8.328016279513434e-5,4.079458434542676,Cortex,AT1G26960_AT3G09455,FALSE
AT1G69780,ATHB-13,AT5G48900,AT5G48900,Elongation_Cortex_BRZ_1_BL,0.010369416,0.010369416,4.0335688671928914e-16,15.394310523724975,Cortex,AT1G69780_AT5G48900,FALSE
AT1G69780,ATHB-13,AT5G61790,CNX1,Elongation_Cortex_BRZ_4_BL,0.010366852,0.010366852,1.2215217675550534e-14,13.91309878948071,Cortex,AT1G69780_AT5G61790,FALSE
AT5G15150,HAT7,AT3G05280,AT3G05280,Elongation_Cortex_BRZ,0.010363512,0.010363512,1.933346841155371e-13,12.713690226836684,Cortex,AT5G15150_AT3G05280,FALSE
AT1G69780,ATHB-13,AT2G25430,AT2G25430,Elongation_Cortex_BRZ_2_BL,0.010362334,0.010362334,1.2938016265733603e-10,9.888132307198166,Cortex,AT1G69780_AT2G25430,FALSE
AT5G15150,HAT7,AT4G31340,AT4G31340,Elongation_Cortex_BRZ_8_BL,0.010361632,0.010361632,1.7179875224587237e-11,10.764979994723054,Cortex,AT5G15150_AT4G31340,FALSE
