"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","Indegree","IsSingleNode","name","NeighborhoodConnectivity","Outdegree","PartnerOfMultiEdgedNodePairs","selected","SelfLoops","shared name","Stress"
"0.0","0.0","0.0","0.0","0","3","3","false","STP14","34.0","0","0","false","0","AT1G77210","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT1G77480","42.0","0","0","false","0","AT1G77480","0"
"0.0","0.0","0.0","0.0","0","1","1","false","NPF8.3","42.0","0","0","false","0","AT2G02040","0"
"0.0","0.0","0.0","0.0","0","2","2","false","AT2G28540","64.5","0","0","false","0","AT2G28540","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT2G35170","42.0","0","0","false","0","AT2G35170","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT2G41730","42.0","0","0","false","0","AT2G41730","0"
"0.0","0.0","0.0","0.0","0","3","3","false","AT2G42900","23.0","0","0","false","0","AT2G42900","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT3G11230","42.0","0","0","false","0","AT3G11230","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT3G26580","42.0","0","0","false","0","AT3G26580","0"
"0.0","0.0","0.0","0.0","0","2","2","false","AT3G61028","45.0","0","0","false","0","AT3G61028","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT4G01130","42.0","0","0","false","0","AT4G01130","0"
"0.0","0.0","0.0","0.0","0","2","2","false","AT4G07820","47.0","0","0","false","0","AT4G07820","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT4G22230","42.0","0","0","false","0","AT4G22230","0"
"0.0","0.0","0.0","0.0","0","1","1","false","PPH1","42.0","0","0","false","0","AT4G27800","0"
"0.0","0.0","0.0","0.0","0","2","2","false","ADF9","42.0","0","0","false","0","AT4G34970","0"
"0.0","0.0","0.0","0.0","0","2","2","false","Fes1C","24.5","0","0","false","0","AT5G02150","0"
"5.685815750992271","0.25937249021485326","0.17587625835843926","0.00909090909090909","9","12","1","false","AT5G04760","5.363636363636363","11","1","false","0","AT5G04760","21650189"
"0.0","0.0","0.0","0.3333333333333333","0","3","3","false","ATVAMP713","55.333333333333336","0","0","false","0","AT5G11150","0"
"0.0","0.0","0.0","0.0","0","1","1","false","DCP2","42.0","0","0","false","0","AT5G13570","0"
"0.0","0.0","0.0","1.0","0","2","2","false","AT5G18140","26.5","0","0","false","0","AT5G18140","0"
"0.0","0.0","0.0","0.0","0","1","1","false","GDH1","42.0","0","0","false","0","AT5G18170","0"
"0.0","0.0","0.0","0.0","0","2","2","false","NIT4","46.0","0","0","false","0","AT5G22300","0"
"0.0","0.0","0.0","0.3333333333333333","0","3","3","false","AT5G28050","38.666666666666664","0","0","false","0","AT5G28050","0"
"0.0","0.0","0.0","0.0","0","3","3","false","BXL1","45.333333333333336","0","0","false","0","AT5G49360","0"
"0.0","0.0","0.0","0.0","0","1","1","false","HGO","42.0","0","0","false","0","AT5G54080","0"
"4.769793189889284","0.006550609897557302","0.20965269565979064","0.0","8","3","1","false","DREB1F","22.0","2","0","false","0","AT1G12610","1092357"
"0.0","0.0","0.0","0.0","0","2","2","false","CYP94B3","34.0","0","0","false","0","AT3G48520","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT1G52910","41.0","0","0","false","0","AT1G52910","0"
"4.364737831627324","1.3955020755976848","0.22910883507226953","0.029239766081871343","8","20","2","false","IAA5","10.052631578947368","18","1","false","0","AT1G15580","130969231"
"0.0","0.0","0.0","0.0","0","3","3","false","CYP86A4","25.333333333333332","0","0","false","0","AT1G01600","0"
"0.0","0.0","0.0","0.16666666666666666","0","4","4","false","AT1G11700","38.5","0","0","false","0","AT1G11700","0"
"0.0","0.0","0.0","0.45","0","5","5","false","AT1G67900","93.2","0","0","false","0","AT1G67900","0"
"3.109463129308544","13.78131977859927","0.32159892509237487","0.01317764804003336","6","128","20","false","RVE7","16.98181818181818","108","18","false","0","AT1G18330","1729634061"
"0.0","0.0","0.0","0.0","0","2","2","false","AT1G03010","76.5","0","0","false","0","AT1G03010","0"
"0.0","0.0","0.0","0.0","0","1","1","false","SLAC1","110.0","0","0","false","0","AT1G12480","0"
"0.0","0.0","0.0","0.0","0","2","2","false","CENP-C","61.5","0","0","false","0","AT1G15660","0"
"0.0","0.0","0.0","0.3333333333333333","0","3","3","false","AT1G19310","70.0","0","0","false","0","AT1G19310","0"
"0.0","0.0","0.0","0.0","0","5","5","false","GLTP2","56.0","0","0","false","0","AT1G21360","0"
"0.0","0.0","0.0","0.0","0","1","1","false","GI","110.0","0","0","false","0","AT1G22770","0"
"0.0","0.0","0.0","0.3333333333333333","0","3","3","false","AT1G25275","70.0","0","0","false","0","AT1G25275","0"
"0.0","0.0","0.0","0.3333333333333333","0","4","4","false","AT1G27670","64.0","0","0","false","0","AT1G27670","0"
"0.0","0.0","0.0","0.4666666666666667","0","6","6","false","AT1G63720","67.33333333333333","0","0","false","0","AT1G63720","0"
"0.0","0.0","0.0","0.0","0","2","2","false","UBC5","60.5","0","0","false","0","AT1G63800","0"
"0.0","0.0","0.0","0.0","0","3","3","false","NPF2.13","57.666666666666664","0","0","false","0","AT1G69870","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ATJ8","110.0","0","0","false","0","AT1G80920","0"
"3.8184666805932737","2.4218725125640255","0.26188522348049675","0.004830917874396135","7","50","4","false","SVP","8.434782608695652","46","4","false","0","AT2G22540","241473708"
"0.0","0.0","0.0","0.0","0","1","1","false","AT2G31945","110.0","0","0","false","0","AT2G31945","0"
"3.6200125339461042","0.5347583879055666","0.27624213745744125","0.08333333333333333","7","14","2","false","AT2G43140","32.666666666666664","12","2","false","0","AT2G43140","75671452"
"0.0","0.0","0.0","0.16666666666666666","0","4","4","false","CYP78A6","50.75","0","0","false","0","AT2G46660","0"
"0.0","0.0","0.0","0.0","0","4","4","false","AT3G06270","64.75","0","0","false","0","AT3G06270","0"
"4.107374138291205","0.11264150801868257","0.24346455091038552","0.08928571428571429","7","9","3","false","LBD21","27.625","6","1","false","0","AT3G11090","13787445"
"3.5324838103196154","2.7992714360839144","0.2830869308101715","0.0480225988700565","7","72","17","false","IAA26","24.4","55","12","false","0","AT3G16500","437459334"
"0.0","0.0","0.0","1.0","0","2","2","false","AT3G50010","89.0","0","0","false","0","AT3G50010","0"
"0.0","0.0","0.0","0.0","0","3","3","false","HMGB1","67.0","0","1","false","0","AT3G51880","0"
"0.0","0.0","0.0","0.0","0","2","2","false","AT4G18280","63.0","0","0","false","0","AT4G18280","0"
"4.494046375600585","1.3241102573749062","0.22251661785896898","8.9126559714795E-4","8","34","2","false","TIFY8","12.411764705882353","32","0","false","0","AT4G32570","173903878"
"0.0","0.0","0.0","0.43333333333333335","0","6","6","false","CYP90C1","65.83333333333333","0","0","false","0","AT4G36380","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ATE1","110.0","0","0","false","0","AT5G05700","0"
"0.0","0.0","0.0","0.25","0","4","4","false","AT5G26740","79.0","0","0","false","0","AT5G26740","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT5G45470","110.0","0","0","false","0","AT5G45470","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT1G04770","65.0","0","0","false","0","AT1G04770","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ERD6","65.0","0","0","false","0","AT1G08930","0"
"0.0","0.0","0.0","0.0","0","1","1","false","UGT74B1","65.0","0","0","false","0","AT1G24100","0"
"3.7802381449759768","2.6405892043483665","0.2645335985853227","0.054187192118226604","7","34","12","false","MYC2","29.448275862068964","22","5","false","0","AT1G32640","321268996"
"0.0","0.0","0.0","0.13333333333333333","0","6","6","false","AT1G33590","41.166666666666664","0","0","false","0","AT1G33590","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT1G43910","65.0","0","0","false","0","AT1G43910","0"
"0.0","0.0","0.0","0.16666666666666666","0","4","4","false","AT2G25520","26.25","0","0","false","0","AT2G25520","0"
"0.0","0.0","0.0","0.5","0","4","4","false","CML40","70.0","0","0","false","0","AT3G01830","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ACA11","65.0","0","0","false","0","AT3G57330","0"
"4.161479005640276","0.8237709565455195","0.24029918176798354","0.009259259259259259","8","31","6","false","ZAT6","10.678571428571429","25","3","false","0","AT5G04340","86031914"
"0.0","0.0","0.0","0.16666666666666666","0","4","4","false","ATL31","34.5","0","0","false","0","AT5G27420","0"
"1.0","0.05656920329307132","1.0","0.05","1","5","2","false","BLH10","11.8","3","0","false","0","AT1G19700","4400412"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","NET1D","28.333333333333332","0","0","false","0","AT1G03080","0"
"0.0","0.0","0.0","0.0","0","3","3","false","ABCB20","42.333333333333336","0","0","false","0","AT3G55320","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT3G60850","5.0","0","0","false","0","AT3G60850","0"
"1.0","0.0","1.0","0.0","1","1","0","false","SRS7","2.0","1","0","false","0","AT1G19790","0"
"0.0","0.0","0.0","0.0","0","2","2","false","B120","1.0","0","0","false","0","AT4G21390","0"
"0.0","0.0","0.0","0.0","0","3","3","false","AT1G04040","47.0","0","0","false","0","AT1G04040","0"
"0.0","0.0","0.0","0.3333333333333333","0","4","4","false","SAUR64","77.75","0","0","false","0","AT1G29450","0"
"0.0","0.0","0.0","0.23809523809523808","0","7","7","false","SAUR66","58.714285714285715","0","0","false","0","AT1G29500","0"
"0.0","0.0","0.0","0.36666666666666664","0","6","6","false","AT1G61667","62.666666666666664","0","0","false","0","AT1G61667","0"
"4.083559640693545","0.07442616170783728","0.24488438714958055","0.2","8","8","3","false","ERF013","28.4","5","3","false","0","AT1G77640","11136310"
"1.0","0.12550467941627935","1.0","0.01818181818181818","1","11","2","false","TIFY 5B","7.818181818181818","9","0","false","0","AT2G34600","12125376"
"3.6089408815542092","0.12797864577149667","0.27708960407501737","0.10130718954248366","7","22","4","false","ERF13","31.88888888888889","18","4","false","0","AT2G44840","20878361"
"0.0","0.0","0.0","0.0","0","4","4","false","AT3G03820","46.75","0","0","false","0","AT3G03820","0"
"0.0","0.0","0.0","0.15","0","5","5","false","AT3G03850","64.8","0","0","false","0","AT3G03850","0"
"0.0","0.0","0.0","0.0","0","1","1","false","CYCU2-2","47.0","0","0","false","0","AT3G60550","0"
"0.0","0.0","0.0","0.4","0","6","6","false","KRP1","89.33333333333333","0","0","false","0","AT4G27280","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","ATL64","30.0","0","0","false","0","AT2G47560","0"
"4.949655316482139","0.1183453293524542","0.20203427027939563","0.0","8","7","1","false","WRKY22","8.333333333333334","6","1","false","0","AT4G01250","12299870"
"4.1182368915813665","0.2923953828955899","0.2428223597443441","0.0","7","7","2","false","ERF069","22.4","5","2","false","0","AT1G22985","33684088"
"0.0","0.0","0.0","0.0","0","2","2","false","AT2G25670","8.0","0","0","false","0","AT2G25670","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ChiC","5.0","0","0","false","0","AT4G19810","0"
"3.5354083977438897","1.7075386475861618","0.2828527534861735","0.02264808362369338","7","48","7","false","APRR5","13.857142857142858","41","6","false","0","AT5G24470","190087986"
"1.0","0.0","1.0","0.0","1","2","0","false","COL16","2.0","2","0","false","0","AT1G25440","0"
"0.0","0.0","0.0","0.0","0","3","3","false","RGXT2","18.0","0","0","false","0","AT4G01750","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT4G38900","2.0","0","0","false","0","AT4G38900","0"
"0.0","0.0","0.0","1.0","0","2","2","false","pEARLI4","21.5","0","0","false","0","AT2G20960","0"
"0.0","0.0","0.0","0.1","0","6","6","false","AT5G24210","54.166666666666664","0","0","false","0","AT5G24210","0"
"0.0","0.0","0.0","0.5833333333333334","0","4","4","false","HTA7","16.0","0","0","false","0","AT5G27670","0"
"0.0","0.0","0.0","0.3","0","6","6","false","AT5G49100","70.0","0","0","false","0","AT5G49100","0"
"5.034886149989555","0.22275055249726652","0.19861422288606753","0.01818181818181818","9","12","3","false","TCP19","17.727272727272727","9","1","false","0","AT5G51910","24182670"
"3.332985168163777","2.934175318333101","0.30003133813851457","0.03598313760915387","7","93","12","false","ERF12","21.085365853658537","81","11","false","0","AT1G28360","471358093"
"0.0","0.0","0.0","0.15","0","5","5","false","PSK2","46.4","0","0","false","0","AT2G22860","0"
"0.0","0.0","0.0","0.0","0","1","1","false","FEI2","82.0","0","0","false","0","AT2G35620","0"
"3.477752245665344","2.317604468769041","0.28754204709274384","0.039927404718693285","7","66","10","false","ERF4","20.810344827586206","56","8","false","0","AT3G15210","301342417"
"0.0","0.0","0.0","0.0","0","1","1","false","AT1G09160","105.0","0","0","false","0","AT1G09160","0"
"0.0","0.0","0.0","0.25","0","4","4","false","PBL2","100.0","0","0","false","0","AT1G14370","0"
"0.0","0.0","0.0","0.6666666666666666","0","3","3","false","AT1G18740","85.0","0","0","false","0","AT1G18740","0"
"0.0","0.0","0.0","0.0","0","2","2","false","AT1G29465","62.0","0","0","false","0","AT1G29465","0"
"3.402548569041153","4.540945109536054","0.29389734774066795","0.037431693989071035","7","73","15","false","ERF014","21.65573770491803","58","12","false","0","AT1G44830","608913834"
"3.6492584081888446","1.8898245582314057","0.27402827866506385","0.020161290322580645","7","39","7","false","SCL3","15.125","32","7","false","0","AT1G50420","238755646"
"3.720493001880092","2.222988387218805","0.26878158338012353","0.029871977240398292","8","41","7","false","ERF8","16.210526315789473","34","3","false","0","AT1G53170","282346697"
"5.137873407144349","2.382848218984271","0.1946330554990852","0.03684210526315789","8","23","5","false","ZAT5","16.4","18","3","false","0","AT2G28200","216434100"
"0.0","0.0","0.0","0.43333333333333335","0","6","6","false","AT2G28400","59.166666666666664","0","0","false","0","AT2G28400","0"
"0.0","0.0","0.0","0.0","0","2","2","false","AT2G32200","64.5","0","0","false","0","AT2G32200","0"
"0.0","0.0","0.0","0.0","0","1","1","false","OFUT23","105.0","0","0","false","0","AT3G05320","0"
"0.0","0.0","0.0","0.0","0","2","2","false","AT3G10930","63.0","0","0","false","0","AT3G10930","0"
"0.0","0.0","0.0","0.5","0","5","5","false","ALIS1","93.8","0","0","false","0","AT3G12740","0"
"0.0","0.0","0.0","0.0","0","1","1","false","SULTR3;4","105.0","0","0","false","0","AT3G15990","0"
"0.0","0.0","0.0","1.0","0","4","4","false","PUB29","83.25","0","0","false","0","AT3G18710","0"
"0.0","0.0","0.0","0.0","0","1","1","false","FLZ8","105.0","0","0","false","0","AT3G22550","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT3G47560","105.0","0","0","false","0","AT3G47560","0"
"0.0","0.0","0.0","0.0","0","2","2","false","AT3G54200","134.0","0","0","false","0","AT3G54200","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT4G02540","105.0","0","0","false","0","AT4G02540","0"
"0.0","0.0","0.0","0.35714285714285715","0","8","8","false","ACS11","76.625","0","0","false","0","AT4G08040","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT4G14370","105.0","0","0","false","0","AT4G14370","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ACS8","105.0","0","0","false","0","AT4G37770","0"
"0.0","0.0","0.0","0.0","0","1","1","false","GGT1","105.0","0","0","false","0","AT4G39640","0"
"0.0","0.0","0.0","0.0","0","2","2","false","AT5G10695","134.0","0","0","false","0","AT5G10695","0"
"0.0","0.0","0.0","0.0","0","1","1","false","CBP60G","105.0","0","0","false","0","AT5G26920","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT5G37540","105.0","0","0","false","0","AT5G37540","0"
"0.0","0.0","0.0","1.0","0","2","2","false","AT5G41100","72.5","0","0","false","0","AT5G41100","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT5G41740","105.0","0","0","false","0","AT5G41740","0"
"4.19197827449342","0.0","0.23855085463696615","0.0","8","2","1","false","AT5G46910","105.0","1","1","false","0","AT5G46910","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT5G53750","105.0","0","0","false","0","AT5G53750","0"
"0.0","0.0","0.0","0.0","0","2","2","false","PBP1","63.0","0","0","false","0","AT5G54490","0"
"0.0","0.0","0.0","0.6666666666666666","0","3","3","false","SAG113","73.33333333333333","0","0","false","0","AT5G59220","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT5G63700","105.0","0","0","false","0","AT5G63700","0"
"0.0","0.0","0.0","0.16666666666666666","0","4","4","false","HTR11","45.5","0","0","false","0","AT5G65350","0"
"3.6895759348234805","5.33940972046492","0.27103385800022645","0.018826135105204873","7","50","9","false","HEC1","18.46511627906977","41","7","false","0","AT5G67060","540191308"
"4.490912889074577","5.5787396600900765","0.22267187645362357","0.010900745840504877","8","88","14","false","RLT1","13.845238095238095","74","4","false","0","AT1G28420","569324933"
"0.0","0.0","0.0","0.25","0","4","4","false","ACO4","74.5","0","0","false","0","AT1G05010","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT1G06237","84.0","0","0","false","0","AT1G06237","0"
"0.0","0.0","0.0","0.5833333333333334","0","4","4","false","SR30","82.5","0","0","false","0","AT1G09140","0"
"0.0","0.0","0.0","0.0","0","3","3","false","ORP1D","45.333333333333336","0","0","false","0","AT1G13170","0"
"0.0","0.0","0.0","0.16666666666666666","0","4","4","false","HMGA","51.25","0","0","false","0","AT1G14900","0"
"0.0","0.0","0.0","0.0","0","1","1","false","FREE1","84.0","0","0","false","0","AT1G20110","0"
"4.064967620639231","1.7048884516381266","0.24600441954879493","0.01384180790960452","8","65","5","false","ATHB-15","12.766666666666667","60","5","false","0","AT1G52150","195666274"
"0.0","0.0","0.0","0.0","0","2","2","false","NOP56","54.5","0","0","false","0","AT1G56110","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","AT1G62930","96.75","0","0","false","0","AT1G62930","0"
"0.0","0.0","0.0","0.0","0","1","1","false","EDA25","84.0","0","0","false","0","AT1G72440","0"
"0.0","0.0","0.0","0.0","0","2","2","false","AT1G76810","47.5","0","0","false","0","AT1G76810","0"
"0.0","0.0","0.0","0.3333333333333333","0","3","3","false","RAD23","57.0","0","0","false","0","AT1G79650","0"
"0.0","0.0","0.0","0.0","0","2","2","false","AT2G04800","61.0","0","0","false","0","AT2G04800","0"
"0.0","0.0","0.0","0.0","0","2","2","false","PLAT2","61.0","0","0","false","0","AT2G22170","0"
"0.0","0.0","0.0","0.4166666666666667","0","4","4","false","AT2G28570","68.75","0","0","false","0","AT2G28570","0"
"0.0","0.0","0.0","0.0","0","2","2","false","AT2G34585","64.5","0","0","false","0","AT2G34585","0"
"0.0","0.0","0.0","0.2","0","5","5","false","GLCNAC1PUT2","54.6","0","0","false","0","AT2G35020","0"
"0.0","0.0","0.0","0.0","0","1","1","false","DBP","84.0","0","0","false","0","AT2G45820","0"
"0.0","0.0","0.0","0.0","0","1","1","false","CAS","84.0","0","0","false","0","AT2G46520","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT3G00985","84.0","0","0","false","0","AT3G00985","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","ACP1","44.333333333333336","0","0","false","0","AT3G05020","0"
"0.0","0.0","0.0","0.25","0","4","4","false","AT3G12590","85.25","0","0","false","0","AT3G12590","0"
"0.0","0.0","0.0","0.5","0","2","2","false","DIR16","63.5","0","0","false","0","AT3G24020","0"
"0.0","0.0","0.0","0.0","0","6","6","false","AIG2B","64.5","0","0","false","0","AT3G28940","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AIG2C","84.0","0","0","false","0","AT3G28950","0"
"0.0","0.0","0.0","0.05","0","5","5","false","AT3G50860","55.2","0","0","false","0","AT3G50860","0"
"0.0","0.0","0.0","0.3333333333333333","0","4","4","false","SCL30","101.0","0","0","false","0","AT3G55460","0"
"0.0","0.0","0.0","0.16666666666666666","0","4","4","false","VLN3","62.25","0","0","false","0","AT3G57410","0"
"0.0","0.0","0.0","0.125","0","8","8","false","AT3G57980","68.25","0","0","false","0","AT3G57980","0"
"0.0","0.0","0.0","0.3","0","5","5","false","AT3G61080","54.4","0","0","false","0","AT3G61080","0"
"4.271151034050553","3.1085099860315433","0.2341289249730999","0.00978329476120345","8","103","11","false","ANL2","10.918367346938776","92","5","false","0","AT4G00730","390122768"
"0.0","0.0","0.0","0.0","0","1","1","false","MSH6","84.0","0","0","false","0","AT4G02070","0"
"0.0","0.0","0.0","0.10714285714285714","0","8","8","false","SAP9","60.75","0","0","false","0","AT4G22820","0"
"0.0","0.0","0.0","0.0","0","3","3","false","RPP3A","46.333333333333336","0","0","false","0","AT4G25890","0"
"0.0","0.0","0.0","0.0","0","2","2","false","AT4G26630","53.5","0","0","false","0","AT4G26630","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT4G27120","84.0","0","0","false","0","AT4G27120","0"
"0.0","0.0","0.0","0.0","0","1","1","false","HIPP25","84.0","0","0","false","0","AT4G35060","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","RPL4D","74.0","0","0","false","0","AT5G02870","0"
"0.0","0.0","0.0","0.06666666666666667","0","6","6","false","CPK7","41.0","0","0","false","0","AT5G12480","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT5G13260","84.0","0","0","false","0","AT5G13260","0"
"0.0","0.0","0.0","0.0","0","2","2","false","PSRP6","61.5","0","0","false","0","AT5G17870","0"
"0.0","0.0","0.0","0.0","0","2","2","false","AT5G17910","52.0","0","0","false","0","AT5G17910","0"
"0.0","0.0","0.0","0.0","0","1","1","false","PBL27","84.0","0","0","false","0","AT5G18610","0"
"0.0","0.0","0.0","0.0","0","1","1","false","NOP5-1","84.0","0","0","false","0","AT5G27120","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ATRING1A","84.0","0","0","false","0","AT5G44280","0"
"0.0","0.0","0.0","0.5","0","2","2","false","GAUT4","63.5","0","0","false","0","AT5G47780","0"
"0.0","0.0","0.0","0.0","0","2","2","false","PSL4","63.0","0","0","false","0","AT5G56360","0"
"0.0","0.0","0.0","0.3","0","5","5","false","AT5G57460","42.4","0","0","false","0","AT5G57460","0"
"0.0","0.0","0.0","0.35714285714285715","0","7","7","false","AT5G66090","89.57142857142857","0","0","false","0","AT5G66090","0"
"0.0","0.0","0.0","0.3333333333333333","0","4","4","false","GATL1","25.25","0","0","false","0","AT1G19300","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","AT1G35430","32.333333333333336","0","0","false","0","AT1G35430","0"
"0.0","0.0","0.0","0.0","0","2","2","false","PER16","18.5","0","0","false","0","AT2G18980","0"
"0.0","0.0","0.0","0.0","0","2","2","false","AT2G21120","18.5","0","0","false","0","AT2G21120","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AGP16","29.0","0","0","false","0","AT2G46330","0"
"0.0","0.0","0.0","0.0","0","3","3","false","AT3G47650","37.0","0","0","false","0","AT3G47650","0"
"0.0","0.0","0.0","0.2619047619047619","0","7","7","false","EXO","47.42857142857143","0","0","false","0","AT4G08950","0"
"0.0","0.0","0.0","0.16666666666666666","0","4","4","false","RALFL33","33.25","0","0","false","0","AT4G15800","0"
"0.0","0.0","0.0","0.25","0","4","4","false","GAE1","61.75","0","0","false","0","AT4G30440","0"
"0.0","0.0","0.0","0.0","0","3","3","false","ADR1-L2","86.33333333333333","0","0","false","0","AT5G04720","0"
"0.0","0.0","0.0","0.5","0","4","4","false","CNGC1","45.5","0","0","false","0","AT5G53130","0"
"3.3242114058909547","2.4777546276211035","0.30082322629296804","0.05647840531561462","7","48","6","false","ERF022","32.46511627906977","42","5","false","0","AT1G33760","350422617"
"0.0","0.0","0.0","0.2111111111111111","0","10","10","false","WRKY4","83.3","0","0","false","0","AT1G13960","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT1G27100","43.0","0","0","false","0","AT1G27100","0"
"0.0","0.0","0.0","0.25","0","5","5","false","SAUR63","66.0","0","0","false","0","AT1G29440","0"
"0.0","0.0","0.0","0.5","0","2","2","false","HERK2","49.0","0","0","false","0","AT1G30570","0"
"0.0","0.0","0.0","0.0","0","2","2","false","EXL1","41.5","0","0","false","0","AT1G35140","0"
"0.0","0.0","0.0","0.6666666666666666","0","3","3","false","FH7","51.0","0","0","false","0","AT1G59910","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT2G03110","43.0","0","0","false","0","AT2G03110","0"
"0.0","0.0","0.0","0.0","0","2","2","false","SAUR22","55.5","0","0","false","0","AT5G18050","0"
"0.0","0.0","0.0","0.23809523809523808","0","7","7","false","AT5G41400","45.857142857142854","0","0","false","0","AT5G41400","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AGP1","43.0","0","0","false","0","AT5G64310","0"
"3.7292667641529142","5.927588682949193","0.2681492269773695","0.019528619528619527","7","64","13","false","NAC017","20.618181818181817","51","8","false","0","AT1G34190","616842377"
"0.0","0.0","0.0","0.3","0","5","5","false","URH1","41.8","0","0","false","0","AT2G36310","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","SOUL-1","64.75","0","0","false","0","AT2G37970","0"
"1.0","0.16078173304398316","1.0","0.011029411764705883","1","17","1","false","BHLH80","8.058823529411764","16","0","false","0","AT1G35460","13864270"
"0.0","0.0","0.0","0.0","0","1","1","false","AT1G09580","17.0","0","0","false","0","AT1G09580","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","AT1G29660","67.33333333333333","0","0","false","0","AT1G29660","0"
"0.0","0.0","0.0","0.5","0","4","4","false","AT2G20835","72.25","0","0","false","0","AT2G20835","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","OVA4","46.0","0","0","false","0","AT2G25840","0"
"0.0","0.0","0.0","0.0","0","3","3","false","AT2G46780","46.666666666666664","0","0","false","0","AT2G46780","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AT3G52360","17.0","0","0","false","0","AT3G52360","0"
"4.229997911008983","0.5299598620224957","0.23640673613511776","0.030797101449275364","8","26","2","false","ERF055","9.833333333333334","24","2","false","0","AT1G36060","66943241"
"0.0","0.0","0.0","0.0","0","2","2","false","SRP19","15.5","0","0","false","0","AT1G48160","0"
"0.0","0.0","0.0","0.3333333333333333","0","3","3","false","GDPD1","77.33333333333333","0","0","false","0","AT3G02040","0"
"0.0","0.0","0.0","0.0","0","1","1","false","PIP1-1","24.0","0","0","false","0","AT3G61430","0"
"0.0","0.0","0.0","0.5","0","4","4","false","LOX4","74.25","0","0","false","0","AT1G72520","0"
"0.0","0.0","0.0","0.0","0","1","1","false","LPAT4","61.0","0","0","false","0","AT1G75020","0"
"0.0","0.0","0.0","0.0","0","2","2","false","AT2G31090","84.0","0","0","false","0","AT2G31090","0"
"0.0","0.0","0.0","1.0","0","2","2","false","AT2G41800","39.5","0","0","false","0","AT2G41800","0"
"0.0","0.0","0.0","0.4166666666666667","0","4","4","false","AT3G02840","53.75","0","0","false","0","AT3G02840","0"
"4.396072696887403","0.3836795085009685","0.22747576506367612","0.09477124183006536","9","20","5","false","BHLH32","30.88888888888889","15","2","false","0","AT3G25710","49462911"
"4.221224148736161","0.22472188705884916","0.23689810461721184","0.05228758169934641","8","21","4","false","ZAT7","10.666666666666666","17","3","false","0","AT3G46090","25245819"
"0.0","0.0","0.0","0.40476190476190477","0","7","7","false","AT5G12050","65.71428571428571","0","0","false","0","AT5G12050","0"
"0.0","0.0","0.0","0.16666666666666666","0","6","6","false","CYP71A16","53.666666666666664","0","0","false","0","AT5G42590","0"
"0.0","0.0","0.0","0.8333333333333334","0","3","3","false","AT5G57070","32.333333333333336","0","0","false","0","AT5G57070","0"
"0.0","0.0","0.0","0.47619047619047616","0","7","7","false","CYP81F2","66.28571428571429","0","0","false","0","AT5G57220","0"
