GeneID,dataset
AT1G53330,GTL1_targets
AT1G53345,GTL1_targets
AT1G53390,GTL1_targets
AT1G53400,GTL1_targets
AT1G53430,GTL1_targets
AT1G53470,GTL1_targets
AT1G53500,GTL1_targets
AT1G53530,GTL1_targets
AT1G53570,GTL1_targets
AT1G53590,GTL1_targets
AT1G53610,GTL1_targets
AT1G53620,GTL1_targets
AT1G53700,GTL1_targets
AT1G53720,GTL1_targets
AT1G53730,GTL1_targets
AT1G53750,GTL1_targets
AT1G53815,GTL1_targets
AT1G53830,GTL1_targets
AT1G53840,GTL1_targets
AT1G53940,GTL1_targets
AT1G53990,GTL1_targets
AT1G54000,GTL1_targets
AT1G54095,GTL1_targets
AT1G54120,GTL1_targets
AT1G54130,GTL1_targets
AT1G54150,GTL1_targets
AT1G54160,GTL1_targets
AT1G54180,GTL1_targets
AT1G54200,GTL1_targets
AT1G54270,GTL1_targets
AT1G54300,GTL1_targets
AT1G54320,GTL1_targets
AT1G54400,GTL1_targets
AT1G54420,GTL1_targets
AT1G54440,GTL1_targets
AT1G54490,GTL1_targets
AT1G54680,GTL1_targets
AT1G54700,GTL1_targets
AT1G54720,GTL1_targets
AT1G54830,GTL1_targets
AT1G54890,GTL1_targets
AT1G55020,GTL1_targets
AT1G55120,GTL1_targets
AT1G55190,GTL1_targets
AT1G55230,GTL1_targets
AT1G55265,GTL1_targets
AT1G55340,GTL1_targets
AT1G55360,GTL1_targets
AT1G55390,GTL1_targets
AT1G55400,GTL1_targets
AT1G55420,GTL1_targets
AT1G55430,GTL1_targets
AT1G55460,GTL1_targets
AT1G55520,GTL1_targets
AT1G55530,GTL1_targets
AT1G55570,GTL1_targets
AT1G55580,GTL1_targets
AT1G55610,GTL1_targets
AT1G55690,GTL1_targets
AT1G55730,GTL1_targets
AT1G55760,GTL1_targets
AT1G55810,GTL1_targets
AT1G55920,GTL1_targets
AT1G56010,GTL1_targets
AT1G56030,GTL1_targets
AT1G56140,GTL1_targets
AT1G56150,GTL1_targets
AT1G56210,GTL1_targets
AT1G56220,GTL1_targets
AT1G56230,GTL1_targets
AT1G56240,GTL1_targets
AT1G56310,GTL1_targets
AT1G56350,GTL1_targets
AT1G56553,GTL1_targets
AT1G56580,GTL1_targets
AT1G56600,GTL1_targets
AT1G56630,GTL1_targets
AT1G56700,GTL1_targets
AT1G57560,GTL1_targets
AT1G57565,GTL1_targets
AT1G57570,GTL1_targets
AT1G57620,GTL1_targets
AT1G57630,GTL1_targets
AT1G57680,GTL1_targets
AT1G57850,GTL1_targets
AT1G57943,GTL1_targets
AT1G57980,GTL1_targets
AT1G58025,GTL1_targets
AT1G58120,GTL1_targets
AT1G58180,GTL1_targets
AT1G58210,GTL1_targets
AT1G58270,GTL1_targets
AT1G58280,GTL1_targets
AT1G58350,GTL1_targets
AT1G58360,GTL1_targets
AT1G58420,GTL1_targets
AT1G58450,GTL1_targets
AT1G58602,GTL1_targets
AT1G59590,GTL1_targets
AT1G59650,GTL1_targets
AT1G59730,GTL1_targets
AT1G59750,GTL1_targets
AT1G59820,GTL1_targets
AT1G59870,GTL1_targets
AT1G59885,GTL1_targets
AT1G59910,GTL1_targets
AT1G59930,GTL1_targets
AT1G59980,GTL1_targets
AT1G59990,GTL1_targets
AT1G60010,GTL1_targets
AT1G60130,GTL1_targets
AT1G60190,GTL1_targets
AT1G60320,GTL1_targets
AT1G60380,GTL1_targets
AT1G60420,GTL1_targets
AT1G60430,GTL1_targets
AT1G60500,GTL1_targets
AT1G60670,GTL1_targets
AT1G60770,GTL1_targets
AT1G60890,GTL1_targets
AT1G60950,GTL1_targets
AT1G60980,GTL1_targets
AT1G61260,GTL1_targets
AT1G61340,GTL1_targets
AT1G61350,GTL1_targets
AT1G61360,GTL1_targets
AT1G61370,GTL1_targets
AT1G61380,GTL1_targets
AT1G61450,GTL1_targets
AT1G61470,GTL1_targets
AT1G61550,GTL1_targets
AT1G61560,GTL1_targets
AT1G61600,GTL1_targets
AT1G61630,GTL1_targets
AT1G61720,GTL1_targets
AT1G61740,GTL1_targets
AT1G61770,GTL1_targets
AT1G61790,GTL1_targets
AT1G61810,GTL1_targets
AT1G61820,GTL1_targets
AT1G61840,GTL1_targets
AT1G61910,GTL1_targets
AT1G61930,GTL1_targets
AT1G62040,GTL1_targets
AT1G62045,GTL1_targets
AT1G62290,GTL1_targets
AT1G62300,GTL1_targets
AT1G62330,GTL1_targets
AT1G62370,GTL1_targets
AT1G62420,GTL1_targets
AT1G62480,GTL1_targets
AT1G62520,GTL1_targets
AT1G62540,GTL1_targets
AT1G62570,GTL1_targets
AT1G62580,GTL1_targets
AT1G62660,GTL1_targets
AT1G62720,GTL1_targets
AT1G62740,GTL1_targets
AT1G62750,GTL1_targets
AT1G62780,GTL1_targets
AT1G62800,GTL1_targets
AT1G62810,GTL1_targets
AT1G62840,GTL1_targets
AT1G62880,GTL1_targets
AT1G62970,GTL1_targets
AT1G62975,GTL1_targets
AT1G62980,GTL1_targets
AT1G62990,GTL1_targets
AT1G63000,GTL1_targets
AT1G63010,GTL1_targets
AT1G63020,GTL1_targets
AT1G63080,GTL1_targets
AT1G63090,GTL1_targets
AT1G63240,GTL1_targets
AT1G63420,GTL1_targets
AT1G63430,GTL1_targets
AT1G63560,GTL1_targets
AT1G63650,GTL1_targets
AT1G63700,GTL1_targets
AT1G63710,GTL1_targets
AT1G63810,GTL1_targets
AT1G63830,GTL1_targets
AT1G63840,GTL1_targets
AT1G63850,GTL1_targets
AT1G63900,GTL1_targets
AT1G63930,GTL1_targets
AT1G63940,GTL1_targets
AT1G63950,GTL1_targets
AT1G64050,GTL1_targets
AT1G64060,GTL1_targets
AT1G64090,GTL1_targets
AT1G64140,GTL1_targets
AT1G64180,GTL1_targets
AT1G64210,GTL1_targets
AT1G64230,GTL1_targets
AT1G64235,GTL1_targets
AT1G64300,GTL1_targets
AT1G64330,GTL1_targets
AT1G64380,GTL1_targets
AT1G64385,GTL1_targets
AT1G64390,GTL1_targets
AT1G64450,GTL1_targets
AT1G64530,GTL1_targets
AT1G64590,GTL1_targets
AT1G64610,GTL1_targets
AT1G64620,GTL1_targets
AT1G64890,GTL1_targets
AT1G65010,GTL1_targets
AT1G65180,GTL1_targets
AT1G65300,GTL1_targets
AT1G65342,GTL1_targets
AT1G65510,GTL1_targets
AT1G65580,GTL1_targets
AT1G65620,GTL1_targets
AT1G65690,GTL1_targets
AT1G65720,GTL1_targets
AT1G65820,GTL1_targets
AT1G65840,GTL1_targets
AT1G65920,GTL1_targets
AT1G65960,GTL1_targets
AT1G65970,GTL1_targets
AT1G65985,GTL1_targets
AT1G66160,GTL1_targets
AT1G66180,GTL1_targets
AT1G66190,GTL1_targets
AT1G66200,GTL1_targets
AT1G66230,GTL1_targets
AT1G66235,GTL1_targets
AT1G66245,GTL1_targets
AT1G66260,GTL1_targets
AT1G66270,GTL1_targets
AT1G66280,GTL1_targets
AT1G66340,GTL1_targets
AT1G66350,GTL1_targets
AT1G66360,GTL1_targets
AT1G66400,GTL1_targets
AT1G66420,GTL1_targets
AT1G66470,GTL1_targets
AT1G66480,GTL1_targets
AT1G66510,GTL1_targets
AT1G66540,GTL1_targets
AT1G66560,GTL1_targets
AT1G66600,GTL1_targets
AT1G66725,GTL1_targets
AT1G66730,GTL1_targets
AT1G66740,GTL1_targets
AT1G66760,GTL1_targets
AT1G66795,GTL1_targets
AT1G66800,GTL1_targets
AT1G66820,GTL1_targets
AT1G66890,GTL1_targets
AT1G66900,GTL1_targets
AT1G67000,GTL1_targets
AT1G67030,GTL1_targets
AT1G67040,GTL1_targets
AT1G67060,GTL1_targets
AT1G67070,GTL1_targets
AT1G67100,GTL1_targets
AT1G67148,GTL1_targets
AT1G67230,GTL1_targets
AT1G67310,GTL1_targets
AT1G67330,GTL1_targets
AT1G67340,GTL1_targets
AT1G67350,GTL1_targets
AT1G67365,GTL1_targets
AT1G67390,GTL1_targets
AT1G67470,GTL1_targets
AT1G67480,GTL1_targets
AT1G67500,GTL1_targets
AT1G67530,GTL1_targets
AT1G67550,GTL1_targets
AT1G67560,GTL1_targets
AT1G67570,GTL1_targets
AT1G67580,GTL1_targets
AT1G67740,GTL1_targets
AT1G67785,GTL1_targets
AT1G67810,GTL1_targets
AT1G67890,GTL1_targets
AT1G67900,GTL1_targets
AT1G67920,GTL1_targets
AT1G67930,GTL1_targets
AT1G67980,GTL1_targets
AT1G68100,GTL1_targets
AT1G68130,GTL1_targets
AT1G68150,GTL1_targets
AT1G68170,GTL1_targets
AT1G68320,GTL1_targets
AT1G68360,GTL1_targets
AT1G68370,GTL1_targets
AT1G68420,GTL1_targets
AT1G68440,GTL1_targets
AT1G68450,GTL1_targets
AT1G68490,GTL1_targets
AT1G68530,GTL1_targets
AT1G68550,GTL1_targets
AT1G68580,GTL1_targets
AT1G68670,GTL1_targets
AT1G68680,GTL1_targets
AT1G68710,GTL1_targets
AT1G68720,GTL1_targets
AT1G68760,GTL1_targets
AT1G68750,GTL1_targets
AT1G68790,GTL1_targets
AT1G68820,GTL1_targets
AT1G68830,GTL1_targets
AT1G68840,GTL1_targets
AT1G68845,GTL1_targets
AT1G68860,GTL1_targets
AT1G68890,GTL1_targets
AT1G68920,GTL1_targets
AT1G69000,GTL1_targets
AT1G69030,GTL1_targets
AT1G69040,GTL1_targets
AT1G69150,GTL1_targets
AT1G69160,GTL1_targets
AT1G69170,GTL1_targets
AT1G69250,GTL1_targets
AT1G69260,GTL1_targets
AT1G69270,GTL1_targets
AT1G69280,GTL1_targets
AT1G69290,GTL1_targets
AT1G69320,GTL1_targets
AT1G69340,GTL1_targets
AT1G69350,GTL1_targets
AT1G69370,GTL1_targets
AT1G69410,GTL1_targets
AT1G69420,GTL1_targets
AT1G69430,GTL1_targets
AT1G69440,GTL1_targets
AT1G69470,GTL1_targets
AT1G69490,GTL1_targets
AT1G69570,GTL1_targets
AT1G69580,GTL1_targets
AT1G69588,GTL1_targets
AT1G69600,GTL1_targets
AT1G69610,GTL1_targets
AT1G69750,GTL1_targets
AT1G69760,GTL1_targets
AT1G69770,GTL1_targets
AT1G69780,GTL1_targets
AT1G69790,GTL1_targets
AT1G69818,GTL1_targets
AT1G69830,GTL1_targets
AT1G69850,GTL1_targets
AT1G69910,GTL1_targets
AT1G69930,GTL1_targets
AT1G69970,GTL1_targets
AT1G69990,GTL1_targets
AT1G70060,GTL1_targets
AT1G70090,GTL1_targets
AT1G70170,GTL1_targets
AT1G70230,GTL1_targets
AT1G70270,GTL1_targets
AT1G70280,GTL1_targets
AT1G70290,GTL1_targets
AT1G70300,GTL1_targets
AT1G70310,GTL1_targets
AT1G70330,GTL1_targets
AT1G70370,GTL1_targets
AT1G70400,GTL1_targets
AT1G70410,GTL1_targets
AT1G70430,GTL1_targets
AT1G70460,GTL1_targets
AT1G70540,GTL1_targets
AT1G70550,GTL1_targets
AT1G70590,GTL1_targets
AT1G70690,GTL1_targets
AT1G70700,GTL1_targets
AT1G70790,GTL1_targets
AT1G71692,GTL1_targets
AT1G71970,GTL1_targets
AT1G71980,GTL1_targets
AT1G72140,GTL1_targets
AT1G72200,GTL1_targets
AT1G72230,GTL1_targets
AT1G72420,GTL1_targets
AT1G72460,GTL1_targets
AT1G72510,GTL1_targets
AT1G72520,GTL1_targets
AT1G72540,GTL1_targets
AT1G72620,GTL1_targets
AT1G72700,GTL1_targets
AT1G72750,GTL1_targets
AT1G72780,GTL1_targets
AT1G72790,GTL1_targets
AT1G72820,GTL1_targets
AT1G72830,GTL1_targets
AT1G72855,GTL1_targets
AT1G73240,GTL1_targets
AT1G73310,GTL1_targets
AT1G73350,GTL1_targets
AT1G73400,GTL1_targets
AT1G73480,GTL1_targets
AT1G73500,GTL1_targets
AT1G73510,GTL1_targets
AT1G73570,GTL1_targets
AT1G73640,GTL1_targets
AT1G73680,GTL1_targets
AT1G73770,GTL1_targets
AT1G73800,GTL1_targets
AT1G73965,GTL1_targets
AT1G73990,GTL1_targets
AT1G74010,GTL1_targets
AT1G74040,GTL1_targets
AT1G74055,GTL1_targets
AT1G74360,GTL1_targets
AT1G74380,GTL1_targets
AT1G74490,GTL1_targets
AT1G74510,GTL1_targets
AT1G74650,GTL1_targets
AT1G74660,GTL1_targets
AT1G74670,GTL1_targets
AT1G74780,GTL1_targets
AT1G74820,GTL1_targets
AT1G74830,GTL1_targets
AT1G74860,GTL1_targets
AT1G74950,GTL1_targets
AT1G75070,GTL1_targets
AT1G75080,GTL1_targets
AT1G75090,GTL1_targets
AT1G75160,GTL1_targets
AT1G75310,GTL1_targets
AT1G75360,GTL1_targets
AT1G75370,GTL1_targets
AT1G75380,GTL1_targets
AT1G75390,GTL1_targets
AT1G75420,GTL1_targets
AT1G75450,GTL1_targets
AT1G75490,GTL1_targets
AT1G75500,GTL1_targets
AT1G75530,GTL1_targets
AT1G75540,GTL1_targets
AT1G75600,GTL1_targets
AT1G75630,GTL1_targets
AT1G75670,GTL1_targets
AT1G75710,GTL1_targets
AT1G75800,GTL1_targets
AT1G75810,GTL1_targets
AT1G75840,GTL1_targets
AT1G75870,GTL1_targets
AT1G76070,GTL1_targets
AT1G76080,GTL1_targets
AT1G76160,GTL1_targets
AT1G76185,GTL1_targets
AT1G76220,GTL1_targets
AT1G76360,GTL1_targets
AT1G76450,GTL1_targets
AT1G76520,GTL1_targets
AT1G76580,GTL1_targets
AT1G76590,GTL1_targets
AT1G76600,GTL1_targets
AT1G76610,GTL1_targets
AT1G76620,GTL1_targets
AT1G76630,GTL1_targets
AT1G76640,GTL1_targets
AT1G76705,GTL1_targets
AT1G76720,GTL1_targets
AT1G76850,GTL1_targets
AT1G76900,GTL1_targets
AT1G76930,GTL1_targets
AT1G77000,GTL1_targets
AT1G77380,GTL1_targets
AT1G77460,GTL1_targets
AT1G77640,GTL1_targets
AT1G77660,GTL1_targets
AT1G77680,GTL1_targets
AT1G77700,GTL1_targets
AT1G77740,GTL1_targets
AT1G77750,GTL1_targets
AT1G77760,GTL1_targets
AT1G77765,GTL1_targets
AT1G77770,GTL1_targets
AT1G77800,GTL1_targets
AT1G77855,GTL1_targets
AT1G78000,GTL1_targets
AT1G78030,GTL1_targets
AT1G78070,GTL1_targets
AT1G78080,GTL1_targets
AT1G78090,GTL1_targets
AT1G78100,GTL1_targets
AT1G78110,GTL1_targets
AT1G78130,GTL1_targets
AT1G78240,GTL1_targets
AT1G78300,GTL1_targets
AT1G78380,GTL1_targets
AT1G78390,GTL1_targets
AT1G78410,GTL1_targets
AT1G78420,GTL1_targets
AT1G78440,GTL1_targets
AT1G78810,GTL1_targets
AT1G79000,GTL1_targets
AT1G79010,GTL1_targets
AT1G79040,GTL1_targets
AT1G79060,GTL1_targets
AT1G79075,GTL1_targets
AT1G79110,GTL1_targets
AT1G79170,GTL1_targets
AT1G79180,GTL1_targets
AT1G79300,GTL1_targets
AT1G79320,GTL1_targets
AT1G79370,GTL1_targets
AT1G79400,GTL1_targets
AT1G79660,GTL1_targets
AT1G79670,GTL1_targets
AT1G79720,GTL1_targets
AT1G79730,GTL1_targets
AT1G80500,GTL1_targets
AT2G01150,GTL1_targets
AT2G01160,GTL1_targets
AT2G01170,GTL1_targets
AT2G01175,GTL1_targets
AT2G01180,GTL1_targets
AT2G01270,GTL1_targets
AT2G01280,GTL1_targets
AT2G01290,GTL1_targets
AT2G01430,GTL1_targets
AT2G01460,GTL1_targets
AT2G01500,GTL1_targets
AT2G01520,GTL1_targets
AT2G01530,GTL1_targets
AT2G01560,GTL1_targets
AT2G01570,GTL1_targets
AT2G01590,GTL1_targets
AT2G01600,GTL1_targets
AT2G01640,GTL1_targets
AT2G01670,GTL1_targets
AT2G01735,GTL1_targets
AT2G01820,GTL1_targets
AT2G01830,GTL1_targets
AT2G01850,GTL1_targets
AT2G01870,GTL1_targets
AT2G01890,GTL1_targets
AT2G01990,GTL1_targets
AT2G02040,GTL1_targets
AT2G02060,GTL1_targets
AT2G02090,GTL1_targets
AT2G02150,GTL1_targets
AT2G02220,GTL1_targets
AT2G02370,GTL1_targets
AT2G02450,GTL1_targets
AT2G02510,GTL1_targets
AT2G02515,GTL1_targets
AT2G02680,GTL1_targets
AT2G02690,GTL1_targets
AT2G02700,GTL1_targets
AT2G02740,GTL1_targets
AT2G02810,GTL1_targets
AT2G02820,GTL1_targets
AT2G02860,GTL1_targets
AT2G02870,GTL1_targets
AT2G02955,GTL1_targets
AT2G02980,GTL1_targets
AT2G03020,GTL1_targets
AT2G03060,GTL1_targets
AT2G03240,GTL1_targets
AT2G03250,GTL1_targets
AT2G03290,GTL1_targets
AT2G03340,GTL1_targets
AT2G03350,GTL1_targets
AT2G03445,GTL1_targets
AT2G03480,GTL1_targets
AT2G03505,GTL1_targets
AT2G03730,GTL1_targets
AT2G03740,GTL1_targets
AT2G03800,GTL1_targets
AT2G03870,GTL1_targets
AT2G03890,GTL1_targets
AT2G04070,GTL1_targets
AT2G04135,GTL1_targets
AT2G04160,GTL1_targets
AT2G04240,GTL1_targets
AT2G04360,GTL1_targets
AT2G04500,GTL1_targets
AT2G04515,GTL1_targets
AT2G04550,GTL1_targets
AT2G04700,GTL1_targets
AT2G05790,GTL1_targets
AT2G05940,GTL1_targets
AT2G06050,GTL1_targets
AT2G06520,GTL1_targets
AT2G07050,GTL1_targets
AT2G09990,GTL1_targets
AT2G12400,GTL1_targets
AT2G12462,GTL1_targets
AT2G14210,GTL1_targets
AT2G14455,GTL1_targets
AT2G14460,GTL1_targets
AT2G14750,GTL1_targets
AT2G14850,GTL1_targets
AT2G14900,GTL1_targets
AT2G15270,GTL1_targets
AT2G15400,GTL1_targets
AT2G15430,GTL1_targets
AT2G15440,GTL1_targets
AT2G15480,GTL1_targets
AT2G15590,GTL1_targets
AT2G15620,GTL1_targets
AT2G15690,GTL1_targets
AT2G15730,GTL1_targets
AT2G15750,GTL1_targets
AT2G15830,GTL1_targets
AT2G15880,GTL1_targets
AT2G16240,GTL1_targets
AT2G16365,GTL1_targets
AT2G16380,GTL1_targets
AT2G16400,GTL1_targets
AT2G16430,GTL1_targets
AT2G16592,GTL1_targets
AT2G16650,GTL1_targets
AT2G16660,GTL1_targets
AT2G16690,GTL1_targets
AT2G16700,GTL1_targets
AT2G16710,GTL1_targets
AT2G16720,GTL1_targets
AT2G16770,GTL1_targets
AT2G16980,GTL1_targets
AT2G17030,GTL1_targets
AT2G17070,GTL1_targets
AT2G17160,GTL1_targets
AT2G17210,GTL1_targets
AT2G17220,GTL1_targets
AT2G17290,GTL1_targets
AT2G17305,GTL1_targets
AT2G17440,GTL1_targets
AT2G17442,GTL1_targets
AT2G17450,GTL1_targets
AT2G17500,GTL1_targets
AT2G17520,GTL1_targets
AT2G17550,GTL1_targets
AT2G17570,GTL1_targets
AT2G17590,GTL1_targets
AT2G17680,GTL1_targets
AT2G17710,GTL1_targets
AT2G17730,GTL1_targets
AT2G17760,GTL1_targets
AT2G17750,GTL1_targets
AT2G17860,GTL1_targets
AT2G18090,GTL1_targets
AT2G18160,GTL1_targets
AT2G18190,GTL1_targets
AT2G18193,GTL1_targets
AT2G18220,GTL1_targets
AT2G18240,GTL1_targets
AT2G18350,GTL1_targets
AT2G18390,GTL1_targets
AT2G18420,GTL1_targets
AT2G18480,GTL1_targets
AT2G18490,GTL1_targets
AT2G18550,GTL1_targets
AT2G18560,GTL1_targets
AT2G18640,GTL1_targets
AT2G18670,GTL1_targets
AT2G18680,GTL1_targets
AT2G18690,GTL1_targets
AT2G18700,GTL1_targets
AT2G18730,GTL1_targets
AT2G18740,GTL1_targets
AT2G18750,GTL1_targets
AT2G18790,GTL1_targets
AT2G18890,GTL1_targets
AT2G18950,GTL1_targets
AT2G18960,GTL1_targets
AT2G19060,GTL1_targets
AT2G19090,GTL1_targets
AT2G19130,GTL1_targets
AT2G19160,GTL1_targets
AT2G19400,GTL1_targets
AT2G19460,GTL1_targets
AT2G19550,GTL1_targets
AT2G19560,GTL1_targets
AT2G19600,GTL1_targets
AT2G19640,GTL1_targets
AT2G19710,GTL1_targets
AT2G19800,GTL1_targets
AT2G19850,GTL1_targets
AT2G19860,GTL1_targets
AT2G19880,GTL1_targets
AT2G20020,GTL1_targets
AT2G20030,GTL1_targets
AT2G20080,GTL1_targets
AT2G20180,GTL1_targets
AT2G20250,GTL1_targets
AT2G20320,GTL1_targets
AT2G20350,GTL1_targets
AT2G20490,GTL1_targets
AT2G20520,GTL1_targets
AT2G20550,GTL1_targets
AT2G20635,GTL1_targets
AT2G20670,GTL1_targets
AT2G20680,GTL1_targets
AT2G20740,GTL1_targets
AT2G20750,GTL1_targets
AT2G20780,GTL1_targets
AT2G20900,GTL1_targets
AT2G20950,GTL1_targets
AT2G21070,GTL1_targets
AT2G21120,GTL1_targets
AT2G21187,GTL1_targets
AT2G21190,GTL1_targets
AT2G21300,GTL1_targets
AT2G21400,GTL1_targets
AT2G21410,GTL1_targets
AT2G21490,GTL1_targets
AT2G21520,GTL1_targets
AT2G21550,GTL1_targets
AT2G21580,GTL1_targets
AT2G21620,GTL1_targets
AT2G21680,GTL1_targets
AT2G21870,GTL1_targets
AT2G21900,GTL1_targets
AT2G21910,GTL1_targets
AT2G21980,GTL1_targets
AT2G22000,GTL1_targets
AT2G22030,GTL1_targets
AT2G22080,GTL1_targets
AT2G22121,GTL1_targets
AT2G22122,GTL1_targets
AT2G22125,GTL1_targets
AT2G22180,GTL1_targets
AT2G22190,GTL1_targets
AT2G22230,GTL1_targets
AT2G22240,GTL1_targets
AT2G22290,GTL1_targets
AT2G22280,GTL1_targets
AT2G22300,GTL1_targets
AT2G22345,GTL1_targets
AT2G22370,GTL1_targets
AT2G22440,GTL1_targets
AT2G22475,GTL1_targets
AT2G22500,GTL1_targets
AT2G22600,GTL1_targets
AT2G22620,GTL1_targets
AT2G22630,GTL1_targets
AT2G22660,GTL1_targets
AT2G22670,GTL1_targets
AT2G22720,GTL1_targets
AT2G22750,GTL1_targets
AT2G22760,GTL1_targets
AT2G22770,GTL1_targets
AT2G22780,GTL1_targets
AT2G22790,GTL1_targets
AT2G22805,GTL1_targets
AT2G22840,GTL1_targets
AT2G22850,GTL1_targets
AT2G22860,GTL1_targets
AT2G22880,GTL1_targets
AT2G22905,GTL1_targets
AT2G22970,GTL1_targets
AT2G22980,GTL1_targets
AT2G23010,GTL1_targets
AT2G23060,GTL1_targets
AT2G23130,GTL1_targets
AT2G23170,GTL1_targets
AT2G23290,GTL1_targets
AT2G23300,GTL1_targets
AT2G23320,GTL1_targets
AT2G23340,GTL1_targets
AT2G23350,GTL1_targets
AT2G23348,GTL1_targets
AT2G23380,GTL1_targets
AT2G23440,GTL1_targets
AT2G23460,GTL1_targets
AT2G23520,GTL1_targets
AT2G23610,GTL1_targets
AT2G23620,GTL1_targets
AT2G23680,GTL1_targets
AT2G23690,GTL1_targets
AT2G23710,GTL1_targets
AT2G23755,GTL1_targets
AT2G23770,GTL1_targets
AT2G23780,GTL1_targets
AT2G23790,GTL1_targets
AT2G23960,GTL1_targets
AT2G23985,GTL1_targets
AT2G24040,GTL1_targets
AT2G24030,GTL1_targets
AT2G24100,GTL1_targets
AT2G24170,GTL1_targets
AT2G24180,GTL1_targets
AT2G24220,GTL1_targets
AT2G24240,GTL1_targets
AT2G24290,GTL1_targets
AT2G24360,GTL1_targets
AT2G24380,GTL1_targets
AT2G24560,GTL1_targets
AT2G24570,GTL1_targets
AT2G24590,GTL1_targets
AT2G24765,GTL1_targets
AT2G24790,GTL1_targets
AT2G24850,GTL1_targets
AT2G25080,GTL1_targets
AT2G25150,GTL1_targets
AT2G25180,GTL1_targets
AT2G25250,GTL1_targets
AT2G25270,GTL1_targets
AT2G25305,GTL1_targets
AT2G25430,GTL1_targets
AT2G25440,GTL1_targets
AT2G25450,GTL1_targets
AT2G25470,GTL1_targets
AT2G25482,GTL1_targets
AT2G25490,GTL1_targets
AT2G25510,GTL1_targets
AT2G25520,GTL1_targets
AT2G25630,GTL1_targets
AT2G25670,GTL1_targets
AT2G25730,GTL1_targets
AT2G25820,GTL1_targets
AT2G25900,GTL1_targets
AT2G25910,GTL1_targets
AT2G25930,GTL1_targets
AT2G25970,GTL1_targets
AT2G26030,GTL1_targets
AT2G26110,GTL1_targets
AT2G26200,GTL1_targets
AT2G26230,GTL1_targets
AT2G26260,GTL1_targets
AT2G26280,GTL1_targets
AT2G26300,GTL1_targets
AT2G26310,GTL1_targets
AT2G26340,GTL1_targets
AT2G26370,GTL1_targets
AT2G26360,GTL1_targets
AT2G26380,GTL1_targets
AT2G26420,GTL1_targets
AT2G26480,GTL1_targets
AT2G26510,GTL1_targets
AT2G26520,GTL1_targets
AT2G26530,GTL1_targets
AT2G26640,GTL1_targets
AT2G26660,GTL1_targets
AT2G26695,GTL1_targets
AT2G26700,GTL1_targets
AT2G26780,GTL1_targets
AT2G26890,GTL1_targets
AT2G26920,GTL1_targets
AT2G26980,GTL1_targets
AT2G27030,GTL1_targets
AT2G27050,GTL1_targets
AT2G27040,GTL1_targets
AT2G27080,GTL1_targets
AT2G27100,GTL1_targets
AT2G27180,GTL1_targets
AT2G27290,GTL1_targets
AT2G27300,GTL1_targets
AT2G27310,GTL1_targets
AT2G27360,GTL1_targets
AT2G27402,GTL1_targets
AT2G27410,GTL1_targets
AT2G27430,GTL1_targets
AT2G27460,GTL1_targets
AT2G27490,GTL1_targets
AT2G27505,GTL1_targets
AT2G27520,GTL1_targets
AT2G27550,GTL1_targets
AT2G27600,GTL1_targets
AT2G27650,GTL1_targets
AT2G27690,GTL1_targets
AT2G27710,GTL1_targets
AT2G27740,GTL1_targets
AT2G27760,GTL1_targets
AT2G27830,GTL1_targets
AT2G27880,GTL1_targets
AT2G27950,GTL1_targets
AT2G28130,GTL1_targets
AT2G28160,GTL1_targets
AT2G28200,GTL1_targets
AT2G28210,GTL1_targets
AT2G28250,GTL1_targets
AT2G28305,GTL1_targets
AT2G28310,GTL1_targets
AT2G28350,GTL1_targets
AT2G28355,GTL1_targets
AT2G28370,GTL1_targets
AT2G28380,GTL1_targets
AT2G28390,GTL1_targets
AT2G28400,GTL1_targets
AT2G28410,GTL1_targets
AT2G28460,GTL1_targets
AT2G28470,GTL1_targets
AT2G28490,GTL1_targets
AT2G28500,GTL1_targets
AT2G28510,GTL1_targets
AT2G28540,GTL1_targets
AT2G28550,GTL1_targets
AT2G28560,GTL1_targets
AT2G28570,GTL1_targets
AT2G28650,GTL1_targets
AT2G28690,GTL1_targets
AT2G28710,GTL1_targets
AT2G28720,GTL1_targets
AT2G28740,GTL1_targets
AT2G28755,GTL1_targets
AT2G28820,GTL1_targets
AT2G28830,GTL1_targets
AT2G28840,GTL1_targets
AT2G28850,GTL1_targets
AT2G28870,GTL1_targets
AT2G28890,GTL1_targets
AT2G28920,GTL1_targets
AT2G28900,GTL1_targets
AT2G28910,GTL1_targets
AT2G28940,GTL1_targets
AT2G29070,GTL1_targets
AT2G29120,GTL1_targets
AT2G29125,GTL1_targets
AT2G29140,GTL1_targets
AT2G29400,GTL1_targets
AT2G29420,GTL1_targets
AT2G29440,GTL1_targets
AT2G29450,GTL1_targets
AT2G29510,GTL1_targets
AT2G29560,GTL1_targets
AT2G29660,GTL1_targets
AT2G29680,GTL1_targets
AT2G29700,GTL1_targets
AT2G29760,GTL1_targets
AT2G29980,GTL1_targets
AT2G29990,GTL1_targets
AT2G29995,GTL1_targets
AT2G30010,GTL1_targets
AT2G30000,GTL1_targets
AT2G30020,GTL1_targets
AT2G30040,GTL1_targets
AT2G30050,GTL1_targets
AT2G30100,GTL1_targets
AT2G30140,GTL1_targets
AT2G30190,GTL1_targets
AT2G30230,GTL1_targets
AT2G30250,GTL1_targets
AT2G30330,GTL1_targets
AT2G30362,GTL1_targets
